"Adress","Area","Date","Fee","Price","Price Per SQM","Size","index","timestamp","timestampString","uid","url","url_uid"
"Kommendörsgatan 33 A","LägenhetLägenhet                    Östermalm,              Stockholms kommun","Såld 5 april 2022","2 322 kr/mån","Slutpris 5 500 000 kr","125 000 kr/m²","44 m²                                   2 rum",1928,1675427967346,"Fri, 03 Feb 2023 12:39:27 GMT","0r8vWPZUumsQZojfoU1g","https://www.hemnet.se/salda/bostader?item_types%5B%5D=bostadsratt&location_ids%5B%5D=473448&location_ids%5B%5D=898472&location_ids%5B%5D=925970&location_ids%5B%5D=473440&location_ids%5B%5D=473359&page=40&rooms_max=2&rooms_min=2&sold_age=12m","40"
"Bråvallagatan 9A, 2tr","LägenhetLägenhet                    Vasastan - Birkastan,              Stockholms kommun","Såld 5 april 2022","2 250 kr/mån","Slutpris 5 400 000 kr","127 059 kr/m²","42,5 m²                                   2 rum",1929,1675427967346,"Fri, 03 Feb 2023 12:39:27 GMT","Sc1RqiTPRiXh20HsmxiX","https://www.hemnet.se/salda/bostader?item_types%5B%5D=bostadsratt&location_ids%5B%5D=473448&location_ids%5B%5D=898472&location_ids%5B%5D=925970&location_ids%5B%5D=473440&location_ids%5B%5D=473359&page=40&rooms_max=2&rooms_min=2&sold_age=12m","40"
"Tomtebogatan 27, 2tr","LägenhetLägenhet                    Vasastan - Birkastan,              Stockholms kommun","Såld 5 april 2022","2 279 kr/mån","Slutpris 6 100 000 kr","129 787 kr/m²","47 m²                                   2 rum",1930,1675427967346,"Fri, 03 Feb 2023 12:39:27 GMT","oFohe18hiJdsCzKzVkyb","https://www.hemnet.se/salda/bostader?item_types%5B%5D=bostadsratt&location_ids%5B%5D=473448&location_ids%5B%5D=898472&location_ids%5B%5D=925970&location_ids%5B%5D=473440&location_ids%5B%5D=473359&page=40&rooms_max=2&rooms_min=2&sold_age=12m","40"
"Södermannagatan 37, högst upp!","LägenhetLägenhet                    Södermalm - Nytorget,              Stockholms kommun","Såld 5 april 2022","2 801 kr/mån","Slutpris 7 000 000 kr","104 478 kr/m²","67 m²                                   2 rum",1931,1675427967346,"Fri, 03 Feb 2023 12:39:27 GMT","0QCKOChNmKky97h90bre","https://www.hemnet.se/salda/bostader?item_types%5B%5D=bostadsratt&location_ids%5B%5D=473448&location_ids%5B%5D=898472&location_ids%5B%5D=925970&location_ids%5B%5D=473440&location_ids%5B%5D=473359&page=40&rooms_max=2&rooms_min=2&sold_age=12m","40"
"Västmannagatan 97, 1,5 TR","LägenhetLägenhet                    Vasastan,              Stockholms kommun","Såld 5 april 2022","3 120 kr/mån","Slutpris 5 810 000 kr","111 731 kr/m²","52 m²                                   2 rum",1932,1675427967346,"Fri, 03 Feb 2023 12:39:27 GMT","zTRo9QHgDF0C5EO9dqCF","https://www.hemnet.se/salda/bostader?item_types%5B%5D=bostadsratt&location_ids%5B%5D=473448&location_ids%5B%5D=898472&location_ids%5B%5D=925970&location_ids%5B%5D=473440&location_ids%5B%5D=473359&page=40&rooms_max=2&rooms_min=2&sold_age=12m","40"
"Götgatan 94, 2 tr","LägenhetLägenhet                    Södermalm,              Stockholms kommun","Såld 5 april 2022","2 212 kr/mån","Slutpris 6 520 000 kr","93 544 kr/m²","69,7 m²                                   2 rum",1933,1675427967346,"Fri, 03 Feb 2023 12:39:27 GMT","O6OmRPXcWlHh2a6VXPl9","https://www.hemnet.se/salda/bostader?item_types%5B%5D=bostadsratt&location_ids%5B%5D=473448&location_ids%5B%5D=898472&location_ids%5B%5D=925970&location_ids%5B%5D=473440&location_ids%5B%5D=473359&page=40&rooms_max=2&rooms_min=2&sold_age=12m","40"
"Anders Reimers väg 9, 1 tr","LägenhetLägenhet                    Södermalm,              Stockholms kommun","Såld 5 april 2022","3 215 kr/mån","Slutpris 5 740 000 kr","117 143 kr/m²","49 m²                                   2 rum",1934,1675427967346,"Fri, 03 Feb 2023 12:39:27 GMT","b2opIDeto8E7Xi8tNKlA","https://www.hemnet.se/salda/bostader?item_types%5B%5D=bostadsratt&location_ids%5B%5D=473448&location_ids%5B%5D=898472&location_ids%5B%5D=925970&location_ids%5B%5D=473440&location_ids%5B%5D=473359&page=40&rooms_max=2&rooms_min=2&sold_age=12m","40"
"Linnégatan 20","LägenhetLägenhet                    Östermalm,              Stockholms kommun","Såld 5 april 2022","1 585 kr/mån","Slutpris 4 125 000 kr","114 583 kr/m²","36 m²                                   2 rum",1935,1675427967346,"Fri, 03 Feb 2023 12:39:27 GMT","S2K5Se3prfQXUJH9TGuY","https://www.hemnet.se/salda/bostader?item_types%5B%5D=bostadsratt&location_ids%5B%5D=473448&location_ids%5B%5D=898472&location_ids%5B%5D=925970&location_ids%5B%5D=473440&location_ids%5B%5D=473359&page=40&rooms_max=2&rooms_min=2&sold_age=12m","40"
"Norrtullsgatan 25F, 4tr","LägenhetLägenhet                    Vasastan,              Stockholms kommun","Såld 5 april 2022","3 009 kr/mån","Slutpris 8 500 000 kr","132 813 kr/m²","64 m²                                   2 rum",1936,1675427967346,"Fri, 03 Feb 2023 12:39:27 GMT","hm2fk3Q4qcI7f0Y3gcm5","https://www.hemnet.se/salda/bostader?item_types%5B%5D=bostadsratt&location_ids%5B%5D=473448&location_ids%5B%5D=898472&location_ids%5B%5D=925970&location_ids%5B%5D=473440&location_ids%5B%5D=473359&page=40&rooms_max=2&rooms_min=2&sold_age=12m","40"
"Sveavägen 87, 3,5 tr","LägenhetLägenhet                    Vasastan,              Stockholms kommun","Såld 5 april 2022","2 061 kr/mån","Slutpris 6 225 000 kr","132 447 kr/m²","47 m²                                   2 rum",1937,1675427967346,"Fri, 03 Feb 2023 12:39:27 GMT","2zcKIKEDyR5xPb5oqlMZ","https://www.hemnet.se/salda/bostader?item_types%5B%5D=bostadsratt&location_ids%5B%5D=473448&location_ids%5B%5D=898472&location_ids%5B%5D=925970&location_ids%5B%5D=473440&location_ids%5B%5D=473359&page=40&rooms_max=2&rooms_min=2&sold_age=12m","40"
"Torsgatan 73","LägenhetLägenhet                    Vasastan,              Stockholms kommun","Såld 5 april 2022","3 643 kr/mån","Slutpris 6 700 000 kr","106 349 kr/m²","63 m²                                   2 rum",1938,1675427967346,"Fri, 03 Feb 2023 12:39:27 GMT","uXpaadnCTTtnqMlfphd0","https://www.hemnet.se/salda/bostader?item_types%5B%5D=bostadsratt&location_ids%5B%5D=473448&location_ids%5B%5D=898472&location_ids%5B%5D=925970&location_ids%5B%5D=473440&location_ids%5B%5D=473359&page=40&rooms_max=2&rooms_min=2&sold_age=12m","40"
"Eklångsvägen 19, 2tr","LägenhetLägenhet                    Årsta,              Stockholms kommun","Såld 5 april 2022","2 550 kr/mån","Slutpris 3 100 000 kr","72 600 kr/m²","42,7 m²                                   2 rum",1939,1675427967346,"Fri, 03 Feb 2023 12:39:27 GMT","DwctCC5w6rdfZgSbrYdd","https://www.hemnet.se/salda/bostader?item_types%5B%5D=bostadsratt&location_ids%5B%5D=473448&location_ids%5B%5D=898472&location_ids%5B%5D=925970&location_ids%5B%5D=473440&location_ids%5B%5D=473359&page=40&rooms_max=2&rooms_min=2&sold_age=12m","40"
"Malmgårdsvägen 28, 4 tr","LägenhetLägenhet                    Södermalm Sofia,              Stockholms kommun","Såld 5 april 2022","2 440 kr/mån","Slutpris 5 620 000 kr","117 083 kr/m²","48 m²                                   2 rum",1940,1675427967346,"Fri, 03 Feb 2023 12:39:27 GMT","5U1Z1L28U4e1Sslz2x3y","https://www.hemnet.se/salda/bostader?item_types%5B%5D=bostadsratt&location_ids%5B%5D=473448&location_ids%5B%5D=898472&location_ids%5B%5D=925970&location_ids%5B%5D=473440&location_ids%5B%5D=473359&page=40&rooms_max=2&rooms_min=2&sold_age=12m","40"
"Gotlandsgatan 60, 3tr","LägenhetLägenhet                    Södermalm Katarina,              Stockholms kommun","Såld 5 april 2022","2 343 kr/mån","Slutpris 5 075 000 kr","115 341 kr/m²","44 m²                                   2 rum",1941,1675427967346,"Fri, 03 Feb 2023 12:39:27 GMT","ohRhfWmxHoXkEYByj56i","https://www.hemnet.se/salda/bostader?item_types%5B%5D=bostadsratt&location_ids%5B%5D=473448&location_ids%5B%5D=898472&location_ids%5B%5D=925970&location_ids%5B%5D=473440&location_ids%5B%5D=473359&page=40&rooms_max=2&rooms_min=2&sold_age=12m","40"
"Malmgårdsvägen 20, 6tr","LägenhetLägenhet                    Södermalm - Katarina Sofia,              Stockholms kommun","Såld 5 april 2022","2 700 kr/mån","Slutpris 7 050 000 kr","138 235 kr/m²","51 m²                                   2 rum",1942,1675427967346,"Fri, 03 Feb 2023 12:39:27 GMT","OydIZrJRNVvffaIyhJxW","https://www.hemnet.se/salda/bostader?item_types%5B%5D=bostadsratt&location_ids%5B%5D=473448&location_ids%5B%5D=898472&location_ids%5B%5D=925970&location_ids%5B%5D=473440&location_ids%5B%5D=473359&page=40&rooms_max=2&rooms_min=2&sold_age=12m","40"
"Styrmansgatan 17A","LägenhetLägenhet                    Östermalm,              Stockholms kommun","Såld 5 april 2022","1 417 kr/mån","Slutpris 8 400 000 kr","155 556 kr/m²","54 m²                                   2 rum",1943,1675427967346,"Fri, 03 Feb 2023 12:39:27 GMT","DCebOAZ6sVY0oh7or1x2","https://www.hemnet.se/salda/bostader?item_types%5B%5D=bostadsratt&location_ids%5B%5D=473448&location_ids%5B%5D=898472&location_ids%5B%5D=925970&location_ids%5B%5D=473440&location_ids%5B%5D=473359&page=40&rooms_max=2&rooms_min=2&sold_age=12m","40"
"Roslagsgatan 25","LägenhetLägenhet                    Vasastan,              Stockholms kommun","Såld 5 april 2022","2 241 kr/mån","Slutpris 4 100 000 kr","132 258 kr/m²","31 m²                                   2 rum",1944,1675427967346,"Fri, 03 Feb 2023 12:39:27 GMT","H1fhouxtZtfqFIidf7oa","https://www.hemnet.se/salda/bostader?item_types%5B%5D=bostadsratt&location_ids%5B%5D=473448&location_ids%5B%5D=898472&location_ids%5B%5D=925970&location_ids%5B%5D=473440&location_ids%5B%5D=473359&page=40&rooms_max=2&rooms_min=2&sold_age=12m","40"
"Observatoriegatan 14","LägenhetLägenhet                    Vasastan,              Stockholms kommun","Såld 5 april 2022","2 316 kr/mån","Slutpris 5 800 000 kr","111 538 kr/m²","52 m²                                   2 rum",1945,1675427967346,"Fri, 03 Feb 2023 12:39:27 GMT","RQQKGefd4yMSLHEEuLCq","https://www.hemnet.se/salda/bostader?item_types%5B%5D=bostadsratt&location_ids%5B%5D=473448&location_ids%5B%5D=898472&location_ids%5B%5D=925970&location_ids%5B%5D=473440&location_ids%5B%5D=473359&page=40&rooms_max=2&rooms_min=2&sold_age=12m","40"
"Hästholmsvägen 17, 8 tr","LägenhetLägenhet                    Sofia,              Stockholms kommun","Såld 4 april 2022","3 004 kr/mån","Slutpris 4 740 000 kr","96 735 kr/m²","49 m²                                   2 rum",1946,1675427967346,"Fri, 03 Feb 2023 12:39:27 GMT","9SWztJObbo4hVPvD5oa1","https://www.hemnet.se/salda/bostader?item_types%5B%5D=bostadsratt&location_ids%5B%5D=473448&location_ids%5B%5D=898472&location_ids%5B%5D=925970&location_ids%5B%5D=473440&location_ids%5B%5D=473359&page=40&rooms_max=2&rooms_min=2&sold_age=12m","40"
"Oxenstiernsgatan 37","LägenhetLägenhet                    Östermalm,              Stockholms kommun","Såld 4 april 2022","2 673 kr/mån","Slutpris 6 600 000 kr","108 197 kr/m²","61 m²                                   2 rum",1947,1675427967346,"Fri, 03 Feb 2023 12:39:27 GMT","8qvmLQBrYJ46xRNPzRrK","https://www.hemnet.se/salda/bostader?item_types%5B%5D=bostadsratt&location_ids%5B%5D=473448&location_ids%5B%5D=898472&location_ids%5B%5D=925970&location_ids%5B%5D=473440&location_ids%5B%5D=473359&page=40&rooms_max=2&rooms_min=2&sold_age=12m","40"
"Sveavägen 138, 6 tr mot innergård","LägenhetLägenhet                    Vasastan - Sibirien,              Stockholms kommun","Såld 4 april 2022","1 747 kr/mån","Slutpris 4 740 000 kr","110 233 kr/m²","43 m²                                   2 rum",1948,1675427967346,"Fri, 03 Feb 2023 12:39:27 GMT","wbXmbr0CMCUb5KeQCZhk","https://www.hemnet.se/salda/bostader?item_types%5B%5D=bostadsratt&location_ids%5B%5D=473448&location_ids%5B%5D=898472&location_ids%5B%5D=925970&location_ids%5B%5D=473440&location_ids%5B%5D=473359&page=40&rooms_max=2&rooms_min=2&sold_age=12m","40"
"Slipgatan 2","LägenhetLägenhet                    Södermalm,              Stockholms kommun","Såld 4 april 2022","2 314 kr/mån","Slutpris 5 000 000 kr","121 951 kr/m²","41 m²                                   2 rum",1949,1675427967346,"Fri, 03 Feb 2023 12:39:27 GMT","AXLtCf4JrwLyHKkl0qdB","https://www.hemnet.se/salda/bostader?item_types%5B%5D=bostadsratt&location_ids%5B%5D=473448&location_ids%5B%5D=898472&location_ids%5B%5D=925970&location_ids%5B%5D=473440&location_ids%5B%5D=473359&page=40&rooms_max=2&rooms_min=2&sold_age=12m","40"
"Birger Jarlsgatan 115A, BV","LägenhetLägenhet                    Vasastan,              Stockholms kommun","Såld 4 april 2022","2 419 kr/mån","Slutpris 6 900 000 kr","101 471 kr/m²","68 m²                                   2 rum",1950,1675427967346,"Fri, 03 Feb 2023 12:39:27 GMT","5DwRVDx9aa2fYAR5roBg","https://www.hemnet.se/salda/bostader?item_types%5B%5D=bostadsratt&location_ids%5B%5D=473448&location_ids%5B%5D=898472&location_ids%5B%5D=925970&location_ids%5B%5D=473440&location_ids%5B%5D=473359&page=40&rooms_max=2&rooms_min=2&sold_age=12m","40"
"Grevgatan 57","LägenhetLägenhet                    Östermalm,              Stockholms kommun","Såld 4 april 2022","2 360 kr/mån","Slutpris 7 675 000 kr","144 811 kr/m²","53 m²                                   2 rum",1951,1675427967346,"Fri, 03 Feb 2023 12:39:27 GMT","MWxxJ5GbC4wD1RqfvvQu","https://www.hemnet.se/salda/bostader?item_types%5B%5D=bostadsratt&location_ids%5B%5D=473448&location_ids%5B%5D=898472&location_ids%5B%5D=925970&location_ids%5B%5D=473440&location_ids%5B%5D=473359&page=40&rooms_max=2&rooms_min=2&sold_age=12m","40"
"Karlbergsvägen 9a","LägenhetLägenhet                    Vasastan,              Stockholms kommun","Såld 4 april 2022","1 365 kr/mån","Slutpris 4 300 000 kr","134 375 kr/m²","32 m²                                   2 rum",1952,1675427967346,"Fri, 03 Feb 2023 12:39:27 GMT","YOjNJM3LL8Pv6hmqwBOB","https://www.hemnet.se/salda/bostader?item_types%5B%5D=bostadsratt&location_ids%5B%5D=473448&location_ids%5B%5D=898472&location_ids%5B%5D=925970&location_ids%5B%5D=473440&location_ids%5B%5D=473359&page=40&rooms_max=2&rooms_min=2&sold_age=12m","40"
"Bjurholmsgatan 16, 8 tr","LägenhetLägenhet                    Södermalm,              Stockholms kommun","Såld 2 april 2022","0 kr/mån","Slutpris 7 250 000 kr","130 631 kr/m²","55,5 m²                                   2 rum",1953,1675427967346,"Fri, 03 Feb 2023 12:39:27 GMT","6X5AP0KjszHpwPUbiZsI","https://www.hemnet.se/salda/bostader?item_types%5B%5D=bostadsratt&location_ids%5B%5D=473448&location_ids%5B%5D=898472&location_ids%5B%5D=925970&location_ids%5B%5D=473440&location_ids%5B%5D=473359&page=40&rooms_max=2&rooms_min=2&sold_age=12m","40"
"Slätbaksvägen 36","LägenhetLägenhet                    Årsta,              Stockholms kommun","Såld 1 april 2022","3 220 kr/mån","Slutpris 2 865 000 kr","65 862 kr/m²","43,5 m²                                   2 rum",1954,1675427967346,"Fri, 03 Feb 2023 12:39:27 GMT","dGrEcHI5tgZPDi24Do1C","https://www.hemnet.se/salda/bostader?item_types%5B%5D=bostadsratt&location_ids%5B%5D=473448&location_ids%5B%5D=898472&location_ids%5B%5D=925970&location_ids%5B%5D=473440&location_ids%5B%5D=473359&page=40&rooms_max=2&rooms_min=2&sold_age=12m","40"
"Årstavägen 57","LägenhetLägenhet                    Årsta,              Stockholms kommun","Såld 1 april 2022","3 459 kr/mån","Slutpris 3 320 000 kr","69 895 kr/m²","47,5 m²                                   2 rum",1955,1675427967346,"Fri, 03 Feb 2023 12:39:27 GMT","JBmIoA9MJVBeht7f11RR","https://www.hemnet.se/salda/bostader?item_types%5B%5D=bostadsratt&location_ids%5B%5D=473448&location_ids%5B%5D=898472&location_ids%5B%5D=925970&location_ids%5B%5D=473440&location_ids%5B%5D=473359&page=40&rooms_max=2&rooms_min=2&sold_age=12m","40"
"Bråvallagatan 5, 1tr","LägenhetLägenhet                    Vasastan - Birkastan,              Stockholms kommun","Såld 1 april 2022","2 619 kr/mån","Slutpris 5 750 000 kr","130 682 kr/m²","44 m²                                   2 rum",1956,1675427967346,"Fri, 03 Feb 2023 12:39:27 GMT","1UUSrH4hTSMVN50fCBSQ","https://www.hemnet.se/salda/bostader?item_types%5B%5D=bostadsratt&location_ids%5B%5D=473448&location_ids%5B%5D=898472&location_ids%5B%5D=925970&location_ids%5B%5D=473440&location_ids%5B%5D=473359&page=40&rooms_max=2&rooms_min=2&sold_age=12m","40"
"Körsbärsvägen 12","LägenhetLägenhet                    Östermalm/Vasastan,              Stockholms kommun","Såld 1 april 2022","3 169 kr/mån","Slutpris 5 500 000 kr","85 938 kr/m²","64 m²                                   2 rum",1957,1675427967346,"Fri, 03 Feb 2023 12:39:27 GMT","jeTFxmcoPapgYKQov2Ev","https://www.hemnet.se/salda/bostader?item_types%5B%5D=bostadsratt&location_ids%5B%5D=473448&location_ids%5B%5D=898472&location_ids%5B%5D=925970&location_ids%5B%5D=473440&location_ids%5B%5D=473359&page=40&rooms_max=2&rooms_min=2&sold_age=12m","40"
"Gävlegatan 3","LägenhetLägenhet                    Vasastan,              Stockholms kommun","Såld 1 april 2022","1 668 kr/mån","Slutpris 5 500 000 kr","119 565 kr/m²","46 m²                                   2 rum",1958,1675427967346,"Fri, 03 Feb 2023 12:39:27 GMT","OgJZGHqlB6ajLpD6E0c5","https://www.hemnet.se/salda/bostader?item_types%5B%5D=bostadsratt&location_ids%5B%5D=473448&location_ids%5B%5D=898472&location_ids%5B%5D=925970&location_ids%5B%5D=473440&location_ids%5B%5D=473359&page=41&rooms_max=2&rooms_min=2&sold_age=12m","41"
"Torsplan 8 våning 14","LägenhetLägenhet                    Vasastan/Hagastaden,              Stockholms kommun","Såld 1 april 2022","3 766 kr/mån","Slutpris 9 500 000 kr","155 738 kr/m²","61 m²                                   2 rum",1959,1675427967346,"Fri, 03 Feb 2023 12:39:27 GMT","vFtoTlcNgieUGvLkI28B","https://www.hemnet.se/salda/bostader?item_types%5B%5D=bostadsratt&location_ids%5B%5D=473448&location_ids%5B%5D=898472&location_ids%5B%5D=925970&location_ids%5B%5D=473440&location_ids%5B%5D=473359&page=41&rooms_max=2&rooms_min=2&sold_age=12m","41"
"Atlasgatan 4, 2 tr","LägenhetLägenhet                    Vasastan,              Stockholms kommun","Såld 1 april 2022","2 394 kr/mån","Slutpris 5 500 000 kr","119 565 kr/m²","46 m²                                   2 rum",1960,1675427967346,"Fri, 03 Feb 2023 12:39:27 GMT","XF06vkrxOgqoYnwFUNJq","https://www.hemnet.se/salda/bostader?item_types%5B%5D=bostadsratt&location_ids%5B%5D=473448&location_ids%5B%5D=898472&location_ids%5B%5D=925970&location_ids%5B%5D=473440&location_ids%5B%5D=473359&page=41&rooms_max=2&rooms_min=2&sold_age=12m","41"
